500 200 50
492.657732077866 506.50813363785215 480.4598255376945 480.4598255376945
511.4469561981117 496.04294749281996 514.1441121440391 514.1441121440391
613.4383290335833 488.4721054645065 455.3777495550994 455.3777495550994
460.7806004015335 438.7537946601958 607.1401319766395 607.1401319766395
510.1795063853343 441.5947529426638 421.8296689347344 421.8296689347344
502.3560009884236 526.4801702031291 605.0451144236105 605.0451144236105
590.0763243118698 534.2852891598708 508.7760856060376 508.7760856060376
489.0490628235702 563.0475664714515 503.3251809154205 503.3251809154205
390.1016989012412 523.2346868376468 486.2270198877581 486.2270198877581
442.1360802124345 472.79725776322726 378.0158213299138 378.0158213299138
485.71307311345095 501.14081171668374 575.008209586303 575.008209586303
474.09672176004517 458.4153664068126 538.9363834181116 538.9363834181116
330.74497922748765 527.8497527587723 481.4932217969196 481.4932217969196
495.8083640711214 618.8490639287188 511.63394017877295 511.63394017877295
481.30533489993013 499.8917374888099 548.2875099941117 548.2875099941117
541.61300689277 535.5563044947204 442.3669308459575 442.3669308459575
497.62154764519454 591.023088423395 507.9982275157905 507.9982275157905
473.68727343879476 489.3279042651529 491.3874431462328 491.3874431462328
462.4772134135552 461.3898682654827 531.0171768041012 531.0171768041012
513.6091099421698 446.69145670640387 423.9004767637621 423.9004767637621
499.30831439118634 595.6021134225267 511.32931827537664 511.32931827537664
509.0469600178779 568.3010539948975 435.8896293294156 435.8896293294156
519.9904201956881 470.7874733694726 552.9367896158901 552.9367896158901
477.8968090176015 536.9455517843295 453.0307717586751 453.0307717586751
505.59910297447567 475.70176092359793 464.0286151037656 464.0286151037656
498.22571284992085 432.82598234060777 447.31339491325417 447.31339491325417
485.74749710458536 507.05255240271 470.2131963726588 470.2131963726588
468.60754184998586 492.7068172788112 475.1543863279683 475.1543863279683
513.3404194477611 541.9882498356558 482.7175323568547 482.7175323568547
543.3269800693441 510.28676126849086 492.6313678367579 492.6313678367579
530.7282075501904 532.016694102837 528.7456789028532 528.7456789028532
570.4510167046652 479.7189365685288 556.9210208515658 556.9210208515658
474.26134971438023 496.4503813892679 509.59722499231805 509.59722499231805
473.7445570632255 519.416983335348 548.4592527304118 548.4592527304118
487.9557140555859 500.6603766872127 409.97519460582856 409.97519460582856
450.46788159012664 526.0957119597962 492.3214884014413 492.3214884014413
445.8842922999322 443.6821495456194 492.33059927530104 492.33059927530104
459.9478234766526 472.0182414485559 478.2795601759312 478.2795601759312
469.39048408074893 419.76473696664294 443.17215915284453 443.17215915284453
402.3105267840738 433.3610933204481 477.6533741142862 477.6533741142862
505.55030561901276 567.0295084175859 422.1118738919404 422.1118738919404
548.3902205893831 585.7130472251889 541.287990153483 541.287990153483
445.56224565553754 475.83172768993643 513.1590788866656 513.1590788866656
517.4306303551652 496.8655801943959 438.01296670605973 438.01296670605973
557.9602451480353 458.0422099074763 534.6057251211364 534.6057251211364
491.8177612017843 561.0062764860924 541.7283757919843 541.7283757919843
460.9127001759643 434.03542250963983 490.12169107676254 490.12169107676254
576.5502079990491 451.8316002466246 532.4147376033238 532.4147376033238
511.2647299313462 480.9710692854262 488.35853517126134 488.35853517126134
410.9156464769638 509.383211871929 507.01879105978685 507.01879105978685
500.8667962272172 507.5452974290842 561.1841131131113 561.1841131131113
492.08076130654734 498.69628396224584 545.6620908282357 545.6620908282357
463.4264879523682 468.67725761549906 443.6583292273126 443.6583292273126
551.9704213889493 438.36135592587436 425.9323207848088 425.9323207848088
505.40201706211445 551.0554128418986 512.636257248247 512.636257248247
489.16436824773774 505.94550769104 521.9491841021469 521.9491841021469
355.7526093117455 493.0746302612401 469.62461141815083 469.62461141815083
390.7196321747459 508.51023258815786 470.2723354606477 470.2723354606477
470.28773983952834 485.38456665040917 446.1717496531343 446.1717496531343
510.36159030816293 549.9309758335235 528.4992469330432 528.4992469330432
543.4436776261936 582.8746151983078 464.21087744263843 464.21087744263843
474.77659217570385 541.6114119036607 530.8116786068875 530.8116786068875
514.1573289841173 466.6072616740825 407.6416140026032 407.6416140026032
513.107177596924 521.5047754475056 446.06250966186553 446.06250966186553
494.85429317192455 569.1486355233303 520.7529288779992 520.7529288779992
461.17462326639213 506.4319730752266 425.7326193982105 425.7326193982105
389.3837750298924 409.5162743363112 541.0037260324821 541.0037260324821
418.00522829381276 547.3616972823287 487.9807652088226 487.9807652088226
577.873005152164 508.40644183724424 453.37877400018345 453.37877400018345
493.72086082614413 505.81529445642855 489.75585517619004 489.75585517619004
628.3203134381091 535.8360779929079 468.6154124435219 468.6154124435219
423.7824061037461 631.7881948217525 567.4268788849829 567.4268788849829
496.5420184292107 492.2961284264978 604.0649368346878 604.0649368346878
448.0809393706834 489.6208978487727 524.3290176740891 524.3290176740891
533.9605476661221 532.172220928006 441.06416372215637 441.06416372215637
463.34185026878055 382.9885610286774 463.7532685275813 463.7532685275813
558.8997052270778 424.4769910220082 426.20051600866344 426.20051600866344
582.5630721108977 467.92993272692166 449.0929470094593 449.0929470094593
454.1809875608769 433.74352614700604 525.0499694216966 525.0499694216966
484.7911883817109 548.1089303546286 580.1379184811574 580.1379184811574
508.49052102188693 481.3204945364171 552.4730958200774 552.4730958200774
494.37748820991897 595.1575285804822 550.0112920938328 550.0112920938328
576.3341827557687 399.1829500976999 438.88510160778253 438.88510160778253
444.4652665033371 558.5293920490425 455.5449033289262 455.5449033289262
509.4864869620946 579.7627578057915 517.369233374683 517.369233374683
476.75130101274203 483.93326685055825 461.4796501863275 461.4796501863275
498.36061064442976 479.54301267259217 431.90425886373254 431.90425886373254
459.57927900553636 503.33404181323476 516.4628431133337 516.4628431133337
465.152968416817 499.7551222015991 524.3707663161535 524.3707663161535
519.9407380062759 466.18773741681196 598.7349372982602 598.7349372982602
600.6744455502616 546.1756234100966 451.6920020135778 451.6920020135778
537.5860217495381 458.15324041409434 420.0051622390106 420.0051622390106
483.40202278728214 578.5887071897829 505.7241929190873 505.7241929190873
529.6220849414862 503.3449170066548 394.90293614769394 394.90293614769394
498.2666098038351 408.68484754011024 531.5168457245915 531.5168457245915
509.4720085254 521.2612927870438 470.75686414911485 470.75686414911485
475.62865169382763 410.60189226899985 628.481745521175 628.481745521175
401.35478522257375 477.58671404932073 514.2298497963775 514.2298497963775
458.5112220987298 458.43481573409196 551.4751502820418 551.4751502820418
485.11944242226605 595.7673140889201 482.6391348830688 482.6391348830688
594.7417110860356 384.2769638670637 488.6492797450082 488.6492797450082
564.3819727542477 552.8670523133262 444.30347863462356 444.30347863462356
593.546285494431 572.6002907590788 497.4596632028757 497.4596632028757
423.7084709648752 454.6596087120726 480.84130032591435 480.84130032591435
458.22917971307226 525.7001389340464 543.080486735924 543.080486735924
551.3341450642374 475.3408371229426 450.06817261704936 450.06817261704936
535.1589033626861 466.24058299529617 525.5415432764631 525.5415432764631
621.6933336356915 489.85738343117487 486.2284455144674 486.2284455144674
380.0955404231416 600.3873271658797 507.6676337060941 507.6676337060941
581.3519850781845 515.7708633798565 420.7915641426481 420.7915641426481
508.72756981615026 515.1434523499438 380.0594214921607 380.0594214921607
442.312859895375 597.2327961161863 425.81524610154423 425.81524610154423
525.7419004861983 448.55278502812956 597.7454483046441 597.7454483046441
479.69667944870145 507.3315026273195 549.3123964976025 549.3123964976025
529.5054941522077 518.5475640608685 499.75212031422956 499.75212031422956
591.5663166784086 634.5781840876434 412.7647996245778 412.7647996245778
570.7642411959285 522.5265719588509 463.42834427895895 463.42834427895895
510.68666212551295 586.1044200269008 402.78911173627 402.78911173627
472.47702401543046 525.2470293330006 546.5540150247817 546.5540150247817
606.618706501063 462.4328791032625 625.8765191091469 625.8765191091469
449.5833100341904 453.91303027967115 551.4475641848907 551.4475641848907
562.0096161032876 438.5025173496839 541.036658845791 541.036658845791
544.1426849150212 408.73478865936056 422.15700349541885 422.15700349541885
422.8303019724682 533.9835341472782 549.6685203685938 549.6685203685938
493.0801465710555 530.0857722643326 517.7767608058389 517.7767608058389
523.9418989958265 463.7127628181006 463.71404084297876 463.71404084297876
430.01001783075117 487.14129194846805 522.3152470492784 522.3152470492784
442.9794343223641 519.6440138577292 521.8773993647825 521.8773993647825
509.35084978602583 475.179847736433 502.25869061848147 502.25869061848147
597.4465499993281 505.66216409139145 410.0182981699676 410.0182981699676
566.7910997829074 516.6346891382981 507.9173242437284 507.9173242437284
541.9080738282303 443.8317409104561 493.48176377329645 493.48176377329645
559.552841668144 433.5586751386142 543.1688393484219 543.1688393484219
483.5638714614266 541.8863299707128 586.0913497395675 586.0913497395675
446.78398973720124 557.454858612033 498.77001252455636 498.77001252455636
486.64114186554866 554.2191535824329 521.0899715676825 521.0899715676825
454.0873867532541 436.5720193263179 511.8491514161209 511.8491514161209
546.1826701782421 463.3740022808796 478.7510364810379 478.7510364810379
522.3113041533735 410.3121809522654 477.47403562227 477.47403562227
551.3923941339049 495.8104640287042 487.5283272762126 487.5283272762126
457.9897661106721 492.7576817709242 545.7197592392229 545.7197592392229
509.9275779645528 470.91324647153743 560.5608420785935 560.5608420785935
433.71004058131774 449.99337683952893 418.7207510502993 418.7207510502993
497.2161132144065 516.9129418839614 455.1136054640512 455.1136054640512
559.1095434506911 496.023231717998 420.8656971536439 420.8656971536439
491.09308791775834 585.1536534951277 502.1234249242868 502.1234249242868
437.67206312760203 415.48516744721417 548.6535132016523 548.6535132016523
444.9648161734906 492.91944371737264 529.0892636483455 529.0892636483455
602.0020013371098 430.12485697837053 495.2202197350693 495.2202197350693
467.6623914769029 444.81121072780843 462.2536643821373 462.2536643821373
462.0440657178827 614.5532378996921 489.5195304425441 489.5195304425441
570.95058664214 508.33156530262306 478.8005635268679 478.8005635268679
525.5539383043492 536.2981332492427 423.6478947289961 423.6478947289961
516.9566981362017 538.6020626687671 507.0651320453884 507.0651320453884
544.6318406705593 444.0347852048389 435.3979784676382 435.3979784676382
542.8199291313161 566.1389971718904 511.44633846775656 511.44633846775656
459.2415298485298 463.2457475913347 469.7481044990317 469.7481044990317
521.7200915666148 477.62407189994275 511.88284796716033 511.88284796716033
508.61117620014625 491.93202909540105 465.2223973602079 465.2223973602079
558.3905214588801 475.85973203183426 502.07539319265965 502.07539319265965
531.243976393123 464.92468702947133 508.7991448662845 508.7991448662845
493.34462255910984 560.6423836667549 512.1907075335749 512.1907075335749
417.45553598392644 489.67500765405725 546.7825064124125 546.7825064124125
564.8462716844509 485.68154876586317 535.4978377734708 535.4978377734708
451.9054523302827 491.930444685666 481.1528362232514 481.1528362232514
549.7069566091025 499.704429394598 550.629396351228 550.629396351228
527.968782657414 582.124190392176 542.1594749909628 542.1594749909628
483.2681561768112 492.26140875819414 496.649368293871 496.649368293871
518.3204547011072 473.54981012386463 491.9402046148189 491.9402046148189
521.4440670075866 412.6706319911775 502.78195435836295 502.78195435836295
534.0342020684219 380.58495453298747 475.72741987976417 475.72741987976417
497.51217197466485 514.8694379603767 533.8393866795386 533.8393866795386
464.91146958251034 523.7953603982598 642.3326596815727 642.3326596815727
536.1724545431398 467.8720120418875 420.7634693131966 420.7634693131966
415.6442610921773 514.9577013511171 551.9983632339763 551.9983632339763
463.9068734151256 450.69499383605785 513.0563680720444 513.0563680720444
523.8777564239944 530.2482980269913 507.0464757384088 507.0464757384088
516.802365884656 537.9799238116466 497.8727364828065 497.8727364828065
506.15161998599837 441.51894628171146 613.0660759767908 613.0660759767908
548.9853460430105 527.5235883358345 482.4683128463305 482.4683128463305
536.5608986327574 541.3432067028078 537.1149018234591 537.1149018234591
438.9056854743448 525.1756103534651 525.5702196451584 525.5702196451584
452.16017121565807 476.40431998218344 490.08663514603074 490.08663514603074
449.4693302199013 527.2854700920079 436.83336388370213 436.83336388370213
451.5544484223129 468.27381637744384 546.0446952163205 546.0446952163205
414.4999059424682 497.76289396931685 430.2555248250224 430.2555248250224
475.76089554114003 601.1984109956733 567.9778303783262 567.9778303783262
480.6298294626166 527.3410031950814 515.4283573233121 515.4283573233121
506.0072032600224 536.4872224170261 516.6898664752498 516.6898664752498
565.705099671776 524.4134557277582 498.7418812364869 498.7418812364869
494.58802907688465 501.3693776396067 508.4023186899861 508.4023186899861
453.5617322793128 447.7302719449892 486.79585601158146 486.79585601158146
490.197026492458 574.7036506322603 587.4793914490998 587.4793914490998
482.29139781118755 406.6380258147842 487.3503175970689 487.3503175970689
496.71508866133405 501.47524281580894 497.7504058407595 497.7504058407595
584.7025370864028 481.5943540845782 497.0490545898238 497.0490545898238
548.9107587396646 485.1100268773052 449.06094458619407 449.06094458619407
517.4481564210801 461.6577289240355 511.3051190490809 511.3051190490809
533.4671898475588 564.2443884157375 485.9868833875164 485.9868833875164
528.5406762812898 438.5046067592203 554.9440315882108 554.9440315882108
408.9090815123973 480.4530228277311 477.94217833954775 477.94217833954775
520.4666125103881 404.8910677854245 542.1000972807409 542.1000972807409
415.859599590839 468.33638641218647 463.8278708898 463.8278708898
467.1233891318182 488.62228808335294 498.5417687510902 498.5417687510902
483.47992344451956 509.83946404706546 503.229560845747 503.229560845747
430.3694996145434 517.27779914967 483.9423542882175 483.9423542882175
468.1696892128483 414.8701577709214 486.07069300753403 486.07069300753403
519.9756678080446 437.34320404237405 426.45952608525795 426.45952608525795
541.9592455555306 463.44729622410387 523.270683087248 523.270683087248
464.50221859854014 506.65425153207906 504.58861381064173 504.58861381064173
433.9694077805121 442.64457530490444 503.36787790494515 503.36787790494515
436.2679428776439 503.273181296536 546.2989122412328 546.2989122412328
461.8662351044505 507.4785502540251 442.799921193341 442.799921193341
473.20029038753944 475.8151175726584 492.56481928478166 492.56481928478166
516.1586089947787 558.7582206961991 505.9216867651072 505.9216867651072
496.1951192022655 476.81495211598076 516.2364845136198 516.2364845136198
439.801893648093 526.6483538693523 525.8140133885669 525.8140133885669
545.9459855289192 523.3606028185322 400.9741874376323 400.9741874376323
541.4293018695095 467.2246023833638 497.7445184772723 497.7445184772723
472.3264628915372 473.7407894964447 480.7990974782848 480.7990974782848
383.90821386649725 521.8690556024312 491.4318947472956 491.4318947472956
450.8132271998262 504.9322348320794 420.47976130230813 420.47976130230813
578.3292430159606 520.8770541135789 490.24423919698114 490.24423919698114
516.4893257904251 396.112803802785 441.3975622602031 441.3975622602031
406.7315971943672 442.1505181030718 480.80125404930766 480.80125404930766
469.69420025062726 491.3597656084871 478.7082238132981 478.7082238132981
450.62310351174625 534.9337232088142 550.5396921104578 550.5396921104578
472.3488816355295 455.58786292071557 554.765836344403 554.765836344403
559.8953096341684 628.8903759900663 540.6125777133275 540.6125777133275
446.3301099516524 499.09331404791925 489.3677156829804 489.3677156829804
531.5303719783749 457.804271937503 561.4807888745438 561.4807888745438
516.1480716362207 544.4248198831103 488.2963511839961 488.2963511839961
509.093799147448 587.8704295706182 522.0725934082707 522.0725934082707
313.67866741530423 552.2993311419455 513.9815402391689 513.9815402391689
520.1542220336571 539.0482952563483 494.8930036033863 494.8930036033863
500.08913423556356 422.84174065367097 585.2838385797586 585.2838385797586
482.97854000419926 492.07695263794307 602.8224427784334 602.8224427784334
471.95191628312267 479.41602840002525 466.9696599839033 466.9696599839033
472.24264044885973 520.7001002896162 505.5557933313811 505.5557933313811
534.1495057992079 581.6767802083201 477.66697790086664 477.66697790086664
612.7347785779236 510.81759827230985 545.0735657435619 545.0735657435619
453.60273969971973 548.3718837544017 445.36635157526246 445.36635157526246
518.5337913044203 468.19876394263065 483.7536719413421 483.7536719413421
588.1826313908565 431.19891446455256 447.39152338053094 447.39152338053094
